term,presence,absence,IG
blaming,6,940,0.05542607230828872
seeking,6,940,0.05542607230828872
seizing,6,940,0.05542607230828872
jemma,6,940,0.05542607230828872
pillory,6,940,0.05542607230828872
pilots,6,940,0.05542607230828872
gade,6,940,0.05542607230828872
gagging,6,940,0.05542607230828872
transient,6,940,0.05542607230828872
gaa,6,940,0.05542607230828872
paget,6,940,0.05542607230828872
hbos,6,940,0.05542607230828872
headland,6,940,0.05542607230828872
apologetic,6,940,0.05542607230828872
trainline,6,940,0.05542607230828872
planetary,6,940,0.05542607230828872
pine,6,940,0.05542607230828872
piping,6,940,0.05542607230828872
gallipoli,6,940,0.05542607230828872
womb,6,940,0.05542607230828872
lotus,6,940,0.05542607230828872
exonerated,6,940,0.05542607230828872
mariner,6,940,0.05542607230828872
marital,6,940,0.05542607230828872
cuba,6,940,0.05542607230828872
looting,6,940,0.05542607230828872
sectional,6,940,0.05542607230828872
travail,6,940,0.05542607230828872
jamaican,6,940,0.05542607230828872
jeer,6,940,0.05542607230828872
jehovah,6,940,0.05542607230828872
wonka,6,940,0.05542607230828872
expansionism,6,940,0.05542607230828872
expansionist,6,940,0.05542607230828872
wolstanton,6,940,0.05542607230828872
sisterhood,6,940,0.05542607230828872
undecided,6,940,0.05542607230828872
kennington,6,940,0.05542607230828872
franco,6,940,0.05542607230828872
frankland,6,940,0.05542607230828872
travelcard,6,940,0.05542607230828872
treading,6,940,0.05542607230828872
phoenixe,6,940,0.05542607230828872
belper,6,940,0.05542607230828872
belvoir,6,940,0.05542607230828872
blissfully,6,940,0.05542607230828872
sittings,6,940,0.05542607230828872
skaith,6,940,0.05542607230828872
skates,6,940,0.05542607230828872
sketchy,6,940,0.05542607230828872
duffy,6,940,0.05542607230828872
woodward,6,940,0.05542607230828872
maps,6,940,0.05542607230828872
highpoint,6,940,0.05542607230828872
hilda,6,940,0.05542607230828872
hillside,6,940,0.05542607230828872
hilsea,6,940,0.05542607230828872
sensational,6,940,0.05542607230828872
highbridge,6,940,0.05542607230828872
andam,6,940,0.05542607230828872
unchallengeable,6,940,0.05542607230828872
citadel,6,940,0.05542607230828872
enniskillen,6,940,0.05542607230828872
trials,6,940,0.05542607230828872
lowen,6,940,0.05542607230828872
workman,6,940,0.05542607230828872
exxonmobil,6,940,0.05542607230828872
kebab,6,940,0.05542607230828872
kempston,6,940,0.05542607230828872
frampton,6,940,0.05542607230828872
coire,6,940,0.05542607230828872
cokey,6,940,0.05542607230828872
coking,6,940,0.05542607230828872
fourteenth,6,940,0.05542607230828872
foyer,6,940,0.05542607230828872
sectioned,6,940,0.05542607230828872
seduce,6,940,0.05542607230828872
drunken,6,940,0.05542607230828872
hearings,6,940,0.05542607230828872
heathcote,6,940,0.05542607230828872
dusk,6,940,0.05542607230828872
sinking,6,940,0.05542607230828872
piety,6,940,0.05542607230828872
unbearably,6,940,0.05542607230828872
uncap,6,940,0.05542607230828872
ana,6,940,0.05542607230828872
anachronism,6,940,0.05542607230828872
deregulated,6,940,0.05542607230828872
deregulatory,6,940,0.05542607230828872
derision,6,940,0.05542607230828872
fundamentalist,6,940,0.05542607230828872
antagonism,6,940,0.05542607230828872
pfa,6,940,0.05542607230828872
perturb,6,940,0.05542607230828872
pannick,6,940,0.05542607230828872
panto,6,940,0.05542607230828872
papua,6,940,0.05542607230828872
kernow,6,940,0.05542607230828872
palmerston,6,940,0.05542607230828872
englishness,6,940,0.05542607230828872
phyllis,6,940,0.05542607230828872
physicist,6,940,0.05542607230828872
physiological,6,940,0.05542607230828872
picardo,6,940,0.05542607230828872
trees,6,940,0.05542607230828872
tribune,6,940,0.05542607230828872
clan,6,940,0.05542607230828872
silvertown,6,940,0.05542607230828872
benny,6,940,0.05542607230828872
separatism,6,940,0.05542607230828872
sequel,6,940,0.05542607230828872
sifting,6,940,0.05542607230828872
signally,6,940,0.05542607230828872
silencing,6,940,0.05542607230828872
trespassing,6,940,0.05542607230828872
dynasty,6,940,0.05542607230828872
heaviley,6,940,0.05542607230828872
sideways,6,940,0.05542607230828872
dungeness,6,940,0.05542607230828872
duo,6,940,0.05542607230828872
managers,6,940,0.05542607230828872
curran,6,940,0.05542607230828872
parentage,6,940,0.05542607230828872
worldview,6,940,0.05542607230828872
worsening,6,940,0.05542607230828872
dalyell,6,940,0.05542607230828872
facile,6,940,0.05542607230828872
birstall,6,940,0.05542607230828872
dyfed,6,940,0.05542607230828872
dyffryn,6,940,0.05542607230828872
dynamically,6,940,0.05542607230828872
unaltered,6,940,0.05542607230828872
unamendable,6,940,0.05542607230828872
paramilitarism,6,940,0.05542607230828872
luscious,6,940,0.05542607230828872
worthington,6,940,0.05542607230828872
wounding,6,940,0.05542607230828872
lull,6,940,0.05542607230828872
acceptability,6,940,0.05542607230828872
furiously,6,940,0.05542607230828872
trite,6,940,0.05542607230828872
trodden,6,940,0.05542607230828872
troika,6,940,0.05542607230828872
claremont,6,940,0.05542607230828872
jewry,6,940,0.05542607230828872
unaided,6,940,0.05542607230828872
unallocated,6,940,0.05542607230828872
serfdom,6,940,0.05542607230828872
servitude,6,940,0.05542607230828872
sid,6,940,0.05542607230828872
bertin,6,940,0.05542607230828872
helmsley,6,940,0.05542607230828872
shrewd,6,940,0.05542607230828872
shrift,6,940,0.05542607230828872
sian,6,940,0.05542607230828872
trowbridge,6,940,0.05542607230828872
perranporth,6,940,0.05542607230828872
malevolence,6,940,0.05542607230828872
mali,6,940,0.05542607230828872
malkinson,6,940,0.05542607230828872
mal,6,940,0.05542607230828872
serene,6,940,0.05542607230828872
serenity,6,940,0.05542607230828872
judgments,6,940,0.05542607230828872
trundle,6,940,0.05542607230828872
trustees,6,940,0.05542607230828872
tsb,6,940,0.05542607230828872
animation,6,940,0.05542607230828872
jog,6,940,0.05542607230828872
despondent,6,940,0.05542607230828872
destigmatise,6,940,0.05542607230828872
ulley,6,940,0.05542607230828872
ulterior,6,940,0.05542607230828872
coeliac,6,940,0.05542607230828872
parkside,6,940,0.05542607230828872
environ,6,940,0.05542607230828872
enzyme,6,940,0.05542607230828872
annal,6,940,0.05542607230828872
annan,6,940,0.05542607230828872
peach,6,940,0.05542607230828872
peaky,6,940,0.05542607230828872
jubilation,6,940,0.05542607230828872
judaism,6,940,0.05542607230828872
yongge,6,940,0.05542607230828872
yorks,6,940,0.05542607230828872
abducted,6,940,0.05542607230828872
abdomen,6,940,0.05542607230828872
clot,6,940,0.05542607230828872
pava,6,940,0.05542607230828872
jumble,6,940,0.05542607230828872
desalination,6,940,0.05542607230828872
tut,6,940,0.05542607230828872
tuesdays,6,940,0.05542607230828872
tummy,6,940,0.05542607230828872
tuna,6,940,0.05542607230828872
customarily,6,940,0.05542607230828872
abrogation,6,940,0.05542607230828872
abseil,6,940,0.05542607230828872
abstention,6,940,0.05542607230828872
lyon,6,940,0.05542607230828872
patents,6,940,0.05542607230828872
fret,6,940,0.05542607230828872
anglicans,6,940,0.05542607230828872
shamima,6,940,0.05542607230828872
birchwood,6,940,0.05542607230828872
shackleton,6,940,0.05542607230828872
heckmondwike,6,940,0.05542607230828872
heightened,6,940,0.05542607230828872
hess,6,940,0.05542607230828872
magistracy,6,940,0.05542607230828872
custard,6,940,0.05542607230828872
maccormick,6,940,0.05542607230828872
shildon,6,940,0.05542607230828872
hemingway,6,940,0.05542607230828872
shettleston,6,940,0.05542607230828872
shielding,6,940,0.05542607230828872
abode,6,940,0.05542607230828872
abolishe,6,940,0.05542607230828872
yeovilton,6,940,0.05542607230828872
macgregor,6,940,0.05542607230828872
machination,6,940,0.05542607230828872
macpherson,6,940,0.05542607230828872
yalta,6,940,0.05542607230828872
zionists,6,940,0.05542607230828872
ma,6,940,0.05542607230828872
maastricht,6,940,0.05542607230828872
macabre,6,940,0.05542607230828872
expletive,6,940,0.05542607230828872
wuga,6,940,0.05542607230828872
wyman,6,940,0.05542607230828872
cuthbert,6,940,0.05542607230828872
bibas,6,940,0.05542607230828872
bicentenary,6,940,0.05542607230828872
expos,6,940,0.05542607230828872
yew,6,940,0.05542607230828872
aberfan,6,940,0.05542607230828872
zouch,6,940,0.05542607230828872
zoonotic,6,940,0.05542607230828872
abbots,6,940,0.05542607230828872
wynyard,6,940,0.05542607230828872
xv,6,940,0.05542607230828872
yachad,6,940,0.05542607230828872
ypres,6,940,0.05542607230828872
ysgol,5,941,0.04758268480663624
yoghurt,5,941,0.04758268480663624
youens,5,941,0.04758268480663624
aberlour,5,941,0.04758268480663624
abh,5,941,0.04758268480663624
biotechnology,5,941,0.04758268480663624
bipolar,5,941,0.04758268480663624
shakespearean,5,941,0.04758268480663624
shaming,5,941,0.04758268480663624
shanghai,5,941,0.04758268480663624
shank,5,941,0.04758268480663624
dumb,5,941,0.04758268480663624
bidford,5,941,0.04758268480663624
hectic,5,941,0.04758268480663624
hednesford,5,941,0.04758268480663624
hedon,5,941,0.04758268480663624
helix,5,941,0.04758268480663624
hellhole,5,941,0.04758268480663624
helmand,5,941,0.04758268480663624
biologically,5,941,0.04758268480663624
bioscience,5,941,0.04758268480663624
absorption,5,941,0.04758268480663624
extras,5,941,0.04758268480663624
magdalene,5,941,0.04758268480663624
maghull,5,941,0.04758268480663624
currie,5,941,0.04758268480663624
curzon,5,941,0.04758268480663624
hersh,5,941,0.04758268480663624
hersham,5,941,0.04758268480663624
mains,5,941,0.04758268480663624
mainstreame,5,941,0.04758268480663624
maintained,5,941,0.04758268480663624
maintaining,5,941,0.04758268480663624
malfunctioning,5,941,0.04758268480663624
malik,5,941,0.04758268480663624
mall,5,941,0.04758268480663624
malmesbury,5,941,0.04758268480663624
pengelly,5,941,0.04758268480663624
announcements,5,941,0.04758268480663624
tudhoe,5,941,0.04758268480663624
froggatt,5,941,0.04758268480663624
frontex,5,941,0.04758268480663624
enshrined,5,941,0.04758268480663624
enterprises,5,941,0.04758268480663624
peggy,5,941,0.04758268480663624
kano,5,941,0.04758268480663624
paternalistic,5,941,0.04758268480663624
patisserie,5,941,0.04758268480663624
patsy,5,941,0.04758268480663624
patten,5,941,0.04758268480663624
clink,5,941,0.04758268480663624
clemmie,5,941,0.04758268480663624
cleverer,5,941,0.04758268480663624
angola,5,941,0.04758268480663624
twycross,5,941,0.04758268480663624
twyford,5,941,0.04758268480663624
freeview,5,941,0.04758268480663624
frenzied,5,941,0.04758268480663624
freud,5,941,0.04758268480663624
freya,5,941,0.04758268480663624
frighteningly,5,941,0.04758268480663624
twelfth,5,941,0.04758268480663624
andriy,5,941,0.04758268480663624
clique,5,941,0.04758268480663624
clone,5,941,0.04758268480663624
closer,5,941,0.04758268480663624
clowne,5,941,0.04758268480663624
des,5,941,0.04758268480663624
desensitisation,5,941,0.04758268480663624
partisanship,5,941,0.04758268480663624
permeable,5,941,0.04758268480663624
peros,5,941,0.04758268480663624
persecuted,5,941,0.04758268480663624
penwortham,5,941,0.04758268480663624
jodey,5,941,0.04758268480663624
truckload,5,941,0.04758268480663624
trumps,5,941,0.04758268480663624
uffculme,5,941,0.04758268480663624
ugandan,5,941,0.04758268480663624
freak,5,941,0.04758268480663624
parr,5,941,0.04758268480663624
parsons,5,941,0.04758268480663624
participative,5,941,0.04758268480663624
partick,5,941,0.04758268480663624
parting,5,941,0.04758268480663624
justifie,5,941,0.04758268480663624
juxtapose,5,941,0.04758268480663624
kabir,5,941,0.04758268480663624
kamala,5,941,0.04758268480663624
tyler,5,941,0.04758268480663624
typewriter,5,941,0.04758268480663624
tyrrell,5,941,0.04758268480663624
tywi,5,941,0.04758268480663624
pellet,5,941,0.04758268480663624
pembury,5,941,0.04758268480663624
jonny,5,941,0.04758268480663624
jordanians,5,941,0.04758268480663624
josep,5,941,0.04758268480663624
cmo,5,941,0.04758268480663624
coalisland,5,941,0.04758268480663624
juror,5,941,0.04758268480663624
fuelled,5,941,0.04758268480663624
fugitive,5,941,0.04758268480663624
fulford,5,941,0.04758268480663624
fundamentalism,5,941,0.04758268480663624
details,5,941,0.04758268480663624
detaining,5,941,0.04758268480663624
classically,5,941,0.04758268480663624
clayman,5,941,0.04758268480663624
clarendon,5,941,0.04758268480663624
jfk,5,941,0.04758268480663624
detectable,5,941,0.04758268480663624
devaluation,5,941,0.04758268480663624
triumphantly,5,941,0.04758268480663624
trolling,5,941,0.04758268480663624
troon,5,941,0.04758268480663624
fuck,5,941,0.04758268480663624
coating,5,941,0.04758268480663624
codswallop,5,941,0.04758268480663624
coed,5,941,0.04758268480663624
parnell,5,941,0.04758268480663624
eon,5,941,0.04758268480663624
ulcerative,5,941,0.04758268480663624
ultimatum,5,941,0.04758268480663624
unaddressed,5,941,0.04758268480663624
ts,5,941,0.04758268480663624
tu,5,941,0.04758268480663624
ankara,5,941,0.04758268480663624
judi,5,941,0.04758268480663624
penetrative,5,941,0.04758268480663624
passholder,5,941,0.04758268480663624
kayaker,5,941,0.04758268480663624
coalpit,5,941,0.04758268480663624
antagonistic,5,941,0.04758268480663624
antarctica,5,941,0.04758268480663624
tribalism,5,941,0.04758268480663624
trickiest,5,941,0.04758268480663624
trimdon,5,941,0.04758268480663624
pershore,5,941,0.04758268480663624
cla,5,941,0.04758268480663624
phoney,5,941,0.04758268480663624
petit,5,941,0.04758268480663624
petitioned,5,941,0.04758268480663624
petrochina,5,941,0.04758268480663624
cinemas,5,941,0.04758268480663624
cinematic,5,941,0.04758268480663624
annuity,5,941,0.04758268480663624
anston,5,941,0.04758268480663624
ansty,5,941,0.04758268480663624
panache,5,941,0.04758268480663624
paperless,5,941,0.04758268480663624
paradoxically,5,941,0.04758268480663624
jerounds,5,941,0.04758268480663624
persimmon,5,941,0.04758268480663624
perversion,5,941,0.04758268480663624
peterlee,5,941,0.04758268480663624
petersfield,5,941,0.04758268480663624
cleanly,5,941,0.04758268480663624
kathy,5,941,0.04758268480663624
unashamed,5,941,0.04758268480663624
unassuming,5,941,0.04758268480663624
unattainable,5,941,0.04758268480663624
unbeknown,5,941,0.04758268480663624
anaphylaxis,5,941,0.04758268480663624
anarchy,5,941,0.04758268480663624
keg,5,941,0.04758268480663624
keira,5,941,0.04758268480663624
kelsall,5,941,0.04758268480663624
churwell,5,941,0.04758268480663624
jamaat,5,941,0.04758268480663624
jasmine,5,941,0.04758268480663624
jealously,5,941,0.04758268480663624
transsexual,5,941,0.04758268480663624
unceremoniously,5,941,0.04758268480663624
unchecke,5,941,0.04758268480663624
foxtrot,5,941,0.04758268480663624
fradley,5,941,0.04758268480663624
framlingham,5,941,0.04758268480663624
col,5,941,0.04758268480663624
palate,5,941,0.04758268480663624
palliate,5,941,0.04758268480663624
cis,5,941,0.04758268480663624
deviant,5,941,0.04758268480663624
devious,5,941,0.04758268480663624
devolutionist,5,941,0.04758268480663624
devour,5,941,0.04758268480663624
paralysed,5,941,0.04758268480663624
anatomy,5,941,0.04758268480663624
ancestral,5,941,0.04758268480663624
photonic,5,941,0.04758268480663624
tredegar,5,941,0.04758268480663624
trenchant,5,941,0.04758268480663624
tret,5,941,0.04758268480663624
enhertu,5,941,0.04758268480663624
enic,5,941,0.04758268480663624
enrolling,5,941,0.04758268480663624
triaged,5,941,0.04758268480663624
galahad,5,941,0.04758268480663624
galashiels,5,941,0.04758268480663624
galliard,5,941,0.04758268480663624
jengba,5,941,0.04758268480663624
pilate,5,941,0.04758268480663624
piling,5,941,0.04758268480663624
pilton,5,941,0.04758268480663624
pinxton,5,941,0.04758268480663624
furthest,5,941,0.04758268480663624
fusiliers,5,941,0.04758268480663624
fuzzy,5,941,0.04758268480663624
fylingdales,5,941,0.04758268480663624
gabriel,5,941,0.04758268480663624
gaby,5,941,0.04758268480663624
gainfully,5,941,0.04758268480663624
galactic,5,941,0.04758268480663624
keyham,5,941,0.04758268480663624
paddock,5,941,0.04758268480663624
pageantry,5,941,0.04758268480663624
pagnell,5,941,0.04758268480663624
pahalgam,5,941,0.04758268480663624
paid,5,941,0.04758268480663624
pakefield,5,941,0.04758268480663624
coexist,5,941,0.04758268480663624
trashing,5,941,0.04758268480663624
travelling,5,941,0.04758268480663624
treacle,5,941,0.04758268480663624
philharmonia,5,941,0.04758268480663624
unconcerned,5,941,0.04758268480663624
uncontested,5,941,0.04758268480663624
underbelly,5,941,0.04758268480663624
depressant,5,941,0.04758268480663624
dependencie,5,941,0.04758268480663624
plating,5,941,0.04758268480663624
plausibility,5,941,0.04758268480663624
ploughing,5,941,0.04758268480663624
plp,5,941,0.04758268480663624
plumb,5,941,0.04758268480663624
childline,5,941,0.04758268480663624
gallows,5,941,0.04758268480663624
underhand,5,941,0.04758268480663624
underpay,5,941,0.04758268480663624
underperforming,5,941,0.04758268480663624
underprivileged,5,941,0.04758268480663624
ovo,5,941,0.04758268480663624
owens,5,941,0.04758268480663624
oxymoron,5,941,0.04758268480663624
ketamine,5,941,0.04758268480663624
cigars,5,941,0.04758268480663624
jabalia,5,941,0.04758268480663624
dewi,5,941,0.04758268480663624
